%kf,t,x,y,theta,xg,yg,thetag
0,1389015211.120,4.841298e+00,2.978039e+00,5.189675e-01,-7.133522e+00,6.163382e+01,-1.434794e+00
0,1389015211.155,4.846953e+00,2.980661e+00,5.176207e-01,-7.133203e+00,6.162760e+01,-1.436140e+00
0,1389015211.194,4.853541e+00,2.983725e+00,5.162214e-01,-7.132823e+00,6.162034e+01,-1.437540e+00
0,1389015211.238,4.860806e+00,2.987104e+00,5.146781e-01,-7.132404e+00,6.161234e+01,-1.439083e+00
0,1389015211.275,4.866873e+00,2.989933e+00,5.135710e-01,-7.132046e+00,6.160565e+01,-1.440190e+00
0,1389015211.316,4.873695e+00,2.993118e+00,5.123721e-01,-7.131641e+00,6.159814e+01,-1.441389e+00
0,1389015211.355,4.880260e+00,2.996186e+00,5.112810e-01,-7.131249e+00,6.159090e+01,-1.442480e+00
0,1389015211.375,4.883635e+00,2.997767e+00,5.108159e-01,-7.131044e+00,6.158718e+01,-1.442945e+00
0,1389015211.395,4.886988e+00,2.999337e+00,5.103538e-01,-7.130840e+00,6.158348e+01,-1.443407e+00
0,1389015211.440,4.894639e+00,3.002921e+00,5.092996e-01,-7.130374e+00,6.157505e+01,-1.444461e+00
0,1389015211.476,4.900621e+00,3.005731e+00,5.086771e-01,-7.130004e+00,6.156845e+01,-1.445084e+00
0,1389015211.518,4.907812e+00,3.009110e+00,5.079675e-01,-7.129557e+00,6.156052e+01,-1.445793e+00
0,1389015211.555,4.914210e+00,3.012116e+00,5.074038e-01,-7.129159e+00,6.155346e+01,-1.446357e+00
0,1389015211.597,4.921413e+00,3.015502e+00,5.069719e-01,-7.128709e+00,6.154551e+01,-1.446789e+00
0,1389015211.638,4.928436e+00,3.018804e+00,5.065507e-01,-7.128271e+00,6.153776e+01,-1.447210e+00
0,1389015211.676,4.934937e+00,3.021837e+00,5.063347e-01,-7.127887e+00,6.153060e+01,-1.447426e+00
0,1389015211.721,4.942887e+00,3.025540e+00,5.061184e-01,-7.127423e+00,6.152184e+01,-1.447643e+00
0,1389015211.757,4.949058e+00,3.028395e+00,5.060033e-01,-7.127081e+00,6.151505e+01,-1.447758e+00
0,1389015211.797,4.956102e+00,3.031609e+00,5.059923e-01,-7.126731e+00,6.150732e+01,-1.447769e+00
0,1389015211.842,4.964147e+00,3.035281e+00,5.059798e-01,-7.126332e+00,6.149848e+01,-1.447781e+00
0,1389015211.877,4.970275e+00,3.037997e+00,5.060754e-01,-7.126103e+00,6.149178e+01,-1.447686e+00
0,1389015211.942,4.981909e+00,3.043141e+00,5.062740e-01,-7.125679e+00,6.147907e+01,-1.447487e+00
0,1389015211.957,4.984792e+00,3.044374e+00,5.063496e-01,-7.125612e+00,6.147593e+01,-1.447411e+00
0,1389015211.998,4.992151e+00,3.047490e+00,5.065620e-01,-7.125471e+00,6.146794e+01,-1.447199e+00
0,1389015212.044,5.000604e+00,3.051070e+00,5.068060e-01,-7.125310e+00,6.145877e+01,-1.446955e+00
0,1389015212.078,5.006901e+00,3.053598e+00,5.070198e-01,-7.125317e+00,6.145198e+01,-1.446741e+00
0,1389015212.124,5.015623e+00,3.057094e+00,5.073176e-01,-7.125334e+00,6.144258e+01,-1.446443e+00
0,1389015212.159,5.022136e+00,3.059635e+00,5.075376e-01,-7.125411e+00,6.143559e+01,-1.446223e+00
0,1389015212.204,5.030676e+00,3.062832e+00,5.078214e-01,-7.125636e+00,6.142648e+01,-1.445940e+00
0,1389015212.240,5.037657e+00,3.065446e+00,5.080535e-01,-7.125820e+00,6.141902e+01,-1.445708e+00
0,1389015212.279,5.045279e+00,3.068103e+00,5.082626e-01,-7.126204e+00,6.141096e+01,-1.445498e+00
0,1389015212.320,5.053256e+00,3.070855e+00,5.084748e-01,-7.126633e+00,6.140253e+01,-1.445286e+00
0,1389015212.359,5.060923e+00,3.073411e+00,5.086464e-01,-7.127126e+00,6.139447e+01,-1.445115e+00
0,1389015212.399,5.068998e+00,3.075936e+00,5.087651e-01,-7.127802e+00,6.138603e+01,-1.444996e+00
0,1389015212.440,5.077340e+00,3.078544e+00,5.088877e-01,-7.128500e+00,6.137732e+01,-1.444873e+00
0,1389015212.483,5.086106e+00,3.081016e+00,5.088871e-01,-7.129482e+00,6.136827e+01,-1.444874e+00
0,1389015212.520,5.093818e+00,3.083161e+00,5.088718e-01,-7.130375e+00,6.136031e+01,-1.444889e+00
0,1389015212.560,5.102164e+00,3.085378e+00,5.087960e-01,-7.131438e+00,6.135174e+01,-1.444965e+00
0,1389015212.600,5.110833e+00,3.087496e+00,5.086120e-01,-7.132712e+00,6.134291e+01,-1.445149e+00
0,1389015212.643,5.119914e+00,3.089714e+00,5.084193e-01,-7.134048e+00,6.133366e+01,-1.445342e+00
0,1389015212.679,5.127942e+00,3.091488e+00,5.081247e-01,-7.135402e+00,6.132555e+01,-1.445636e+00
0,1389015212.720,5.136740e+00,3.093419e+00,5.077926e-01,-7.136899e+00,6.131667e+01,-1.445968e+00
0,1389015212.760,5.145713e+00,3.095335e+00,5.074090e-01,-7.138475e+00,6.130763e+01,-1.446352e+00
0,1389015212.801,5.154794e+00,3.097186e+00,5.069460e-01,-7.140151e+00,6.129851e+01,-1.446815e+00
0,1389015212.840,5.163660e+00,3.098993e+00,5.064939e-01,-7.141787e+00,6.128961e+01,-1.447267e+00
0,1389015212.886,5.174022e+00,3.101042e+00,5.058700e-01,-7.143759e+00,6.127924e+01,-1.447891e+00
0,1389015212.921,5.182067e+00,3.102627e+00,5.053771e-01,-7.145295e+00,6.127118e+01,-1.448384e+00
0,1389015212.960,5.191055e+00,3.104402e+00,5.047997e-01,-7.147007e+00,6.126218e+01,-1.448961e+00
0,1389015213.000,5.200271e+00,3.106229e+00,5.041654e-01,-7.148756e+00,6.125295e+01,-1.449596e+00
0,1389015213.042,5.210024e+00,3.108163e+00,5.034942e-01,-7.150607e+00,6.124318e+01,-1.450267e+00
0,1389015213.081,5.218946e+00,3.110007e+00,5.028383e-01,-7.152230e+00,6.123422e+01,-1.450923e+00
0,1389015213.121,5.228397e+00,3.111967e+00,5.021401e-01,-7.153944e+00,6.122472e+01,-1.451621e+00
0,1389015213.161,5.237917e+00,3.114004e+00,5.014268e-01,-7.155611e+00,6.121513e+01,-1.452334e+00
0,1389015213.202,5.247578e+00,3.116168e+00,5.006874e-01,-7.157214e+00,6.120536e+01,-1.453074e+00
0,1389015213.221,5.252070e+00,3.117175e+00,5.003437e-01,-7.157959e+00,6.120081e+01,-1.453417e+00
0,1389015213.246,5.257817e+00,3.118465e+00,4.999038e-01,-7.158910e+00,6.119500e+01,-1.453857e+00
0,1389015213.261,5.261552e+00,3.119392e+00,4.996167e-01,-7.159446e+00,6.119119e+01,-1.454144e+00
0,1389015213.322,5.276027e+00,3.122984e+00,4.985039e-01,-7.161523e+00,6.117642e+01,-1.455257e+00
0,1389015213.362,5.285586e+00,3.125487e+00,4.977769e-01,-7.162773e+00,6.116662e+01,-1.455984e+00
0,1389015213.405,5.295638e+00,3.128302e+00,4.970233e-01,-7.163918e+00,6.115624e+01,-1.456738e+00
0,1389015213.453,5.307172e+00,3.131606e+00,4.961664e-01,-7.165163e+00,6.114431e+01,-1.457595e+00
0,1389015213.490,5.316085e+00,3.134455e+00,4.955352e-01,-7.165851e+00,6.113498e+01,-1.458226e+00
0,1389015213.524,5.324074e+00,3.137009e+00,4.949695e-01,-7.166468e+00,6.112661e+01,-1.458791e+00
0,1389015213.565,5.333739e+00,3.140302e+00,4.943130e-01,-7.167025e+00,6.111642e+01,-1.459448e+00
0,1389015213.583,5.338087e+00,3.141884e+00,4.940313e-01,-7.167182e+00,6.111180e+01,-1.459730e+00
0,1389015213.608,5.343983e+00,3.144029e+00,4.936493e-01,-7.167396e+00,6.110552e+01,-1.460112e+00
0,1389015213.646,5.353167e+00,3.147379e+00,4.930559e-01,-7.167720e+00,6.109575e+01,-1.460705e+00
0,1389015213.684,5.362202e+00,3.151012e+00,4.925309e-01,-7.167726e+00,6.108602e+01,-1.461230e+00
0,1389015213.725,5.371896e+00,3.154910e+00,4.919676e-01,-7.167733e+00,6.107557e+01,-1.461793e+00
0,1389015213.764,5.381391e+00,3.158868e+00,4.914481e-01,-7.167610e+00,6.106528e+01,-1.462313e+00
0,1389015213.814,5.393289e+00,3.164014e+00,4.908404e-01,-7.167283e+00,6.105232e+01,-1.462921e+00
0,1389015213.847,5.401337e+00,3.167504e+00,4.904326e-01,-7.167052e+00,6.104355e+01,-1.463328e+00
0,1389015213.885,5.410523e+00,3.171681e+00,4.900302e-01,-7.166611e+00,6.103347e+01,-1.463731e+00
0,1389015213.925,5.420377e+00,3.176161e+00,4.895986e-01,-7.166137e+00,6.102266e+01,-1.464162e+00
0,1389015213.966,5.430456e+00,3.180815e+00,4.891949e-01,-7.165587e+00,6.101157e+01,-1.464566e+00
0,1389015214.007,5.440828e+00,3.185675e+00,4.888171e-01,-7.164954e+00,6.100013e+01,-1.464944e+00
0,1389015214.047,5.450769e+00,3.190337e+00,4.884591e-01,-7.164345e+00,6.098917e+01,-1.465302e+00
0,1389015214.085,5.460379e+00,3.194897e+00,4.881800e-01,-7.163706e+00,6.097855e+01,-1.465581e+00
0,1389015214.125,5.470644e+00,3.199768e+00,4.878818e-01,-7.163024e+00,6.096721e+01,-1.465879e+00
0,1389015214.167,5.481445e+00,3.204883e+00,4.876098e-01,-7.162315e+00,6.095528e+01,-1.466151e+00
0,1389015214.219,5.495181e+00,3.211379e+00,4.873105e-01,-7.161423e+00,6.094011e+01,-1.466450e+00
0,1389015214.247,5.502414e+00,3.214795e+00,4.871565e-01,-7.160957e+00,6.093213e+01,-1.466604e+00
0,1389015214.286,5.513037e+00,3.219728e+00,4.870001e-01,-7.160351e+00,6.092043e+01,-1.466761e+00
0,1389015214.327,5.524154e+00,3.224890e+00,4.868364e-01,-7.159717e+00,6.090819e+01,-1.466925e+00
0,1389015214.367,5.535223e+00,3.229938e+00,4.867157e-01,-7.159171e+00,6.089604e+01,-1.467045e+00
0,1389015214.413,5.547989e+00,3.235678e+00,4.866142e-01,-7.158617e+00,6.088205e+01,-1.467147e+00
0,1389015214.469,5.563892e+00,3.242691e+00,4.865320e-01,-7.158055e+00,6.086468e+01,-1.467229e+00
0,1389015214.527,5.580927e+00,3.250009e+00,4.865060e-01,-7.157632e+00,6.084614e+01,-1.467255e+00
0,1389015214.571,5.593950e+00,3.255433e+00,4.865295e-01,-7.157468e+00,6.083204e+01,-1.467232e+00
0,1389015214.613,5.606612e+00,3.260595e+00,4.865804e-01,-7.157410e+00,6.081836e+01,-1.467181e+00
0,1389015214.656,5.619849e+00,3.265933e+00,4.866462e-01,-7.157405e+00,6.080409e+01,-1.467115e+00
0,1389015214.690,5.630298e+00,3.270015e+00,4.867262e-01,-7.157524e+00,6.079287e+01,-1.467035e+00
0,1389015214.729,5.642404e+00,3.274743e+00,4.868189e-01,-7.157662e+00,6.077988e+01,-1.466942e+00
0,1389015214.755,5.650608e+00,3.277910e+00,4.868872e-01,-7.157790e+00,6.077108e+01,-1.466874e+00
0,1389015214.769,5.655179e+00,3.279639e+00,4.869304e-01,-7.157894e+00,6.076620e+01,-1.466831e+00
0,1389015214.791,5.662121e+00,3.282265e+00,4.869961e-01,-7.158052e+00,6.075878e+01,-1.466765e+00
0,1389015214.863,5.685000e+00,3.290875e+00,4.872132e-01,-7.158616e+00,6.073434e+01,-1.466548e+00
0,1389015214.929,5.706427e+00,3.298808e+00,4.874183e-01,-7.159264e+00,6.071150e+01,-1.466343e+00
0,1389015214.949,5.712923e+00,3.301207e+00,4.874784e-01,-7.159465e+00,6.070458e+01,-1.466283e+00
0,1389015215.049,5.745117e+00,3.312994e+00,4.877339e-01,-7.160563e+00,6.067031e+01,-1.466027e+00
0,1389015215.090,5.758025e+00,3.317716e+00,4.877974e-01,-7.161007e+00,6.065657e+01,-1.465964e+00
0,1389015215.130,5.770896e+00,3.322423e+00,4.878606e-01,-7.161449e+00,6.064288e+01,-1.465900e+00
0,1389015215.170,5.783752e+00,3.327153e+00,4.878852e-01,-7.161866e+00,6.062918e+01,-1.465876e+00
0,1389015215.190,5.789911e+00,3.329428e+00,4.878852e-01,-7.162058e+00,6.062262e+01,-1.465876e+00
0,1389015215.209,5.796214e+00,3.331755e+00,4.878853e-01,-7.162254e+00,6.061591e+01,-1.465876e+00
0,1389015215.249,5.808819e+00,3.336419e+00,4.878765e-01,-7.162638e+00,6.060247e+01,-1.465885e+00
0,1389015215.289,5.821197e+00,3.341083e+00,4.877917e-01,-7.162937e+00,6.058925e+01,-1.465969e+00
0,1389015215.329,5.833516e+00,3.345725e+00,4.877072e-01,-7.163234e+00,6.057608e+01,-1.466054e+00
0,1389015215.370,5.845837e+00,3.350458e+00,4.875555e-01,-7.163449e+00,6.056289e+01,-1.466205e+00
0,1389015215.411,5.858147e+00,3.355246e+00,4.873587e-01,-7.163608e+00,6.054968e+01,-1.466402e+00
0,1389015215.450,5.869730e+00,3.359773e+00,4.871582e-01,-7.163737e+00,6.053724e+01,-1.466603e+00
0,1389015215.490,5.881216e+00,3.364442e+00,4.868378e-01,-7.163698e+00,6.052485e+01,-1.466923e+00
0,1389015215.530,5.892775e+00,3.369140e+00,4.865155e-01,-7.163660e+00,6.051237e+01,-1.467246e+00
0,1389015215.571,5.904210e+00,3.373932e+00,4.860944e-01,-7.163488e+00,6.049997e+01,-1.467667e+00
0,1389015215.613,5.915703e+00,3.378839e+00,4.856068e-01,-7.163231e+00,6.048748e+01,-1.468154e+00
0,1389015215.650,5.925708e+00,3.383129e+00,4.851644e-01,-7.162990e+00,6.047659e+01,-1.468597e+00
0,1389015215.690,5.936212e+00,3.387782e+00,4.845548e-01,-7.162599e+00,6.046511e+01,-1.469206e+00
0,1389015215.730,5.946686e+00,3.392421e+00,4.839468e-01,-7.162210e+00,6.045366e+01,-1.469814e+00
0,1389015215.771,5.957395e+00,3.397225e+00,4.832188e-01,-7.161755e+00,6.044194e+01,-1.470542e+00
0,1389015215.813,5.967937e+00,3.401991e+00,4.824369e-01,-7.161274e+00,6.043038e+01,-1.471324e+00
0,1389015215.850,5.977247e+00,3.406202e+00,4.817287e-01,-7.160847e+00,6.042017e+01,-1.472032e+00
0,1389015215.890,5.987162e+00,3.410698e+00,4.808330e-01,-7.160382e+00,6.040929e+01,-1.472928e+00
0,1389015215.930,5.997127e+00,3.415217e+00,4.799327e-01,-7.159914e+00,6.039836e+01,-1.473828e+00
0,1389015215.970,6.006959e+00,3.419632e+00,4.789491e-01,-7.159492e+00,6.038759e+01,-1.474812e+00
0,1389015216.016,6.018045e+00,3.424581e+00,4.777734e-01,-7.159045e+00,6.037546e+01,-1.475988e+00
0,1389015216.050,6.026386e+00,3.428286e+00,4.768724e-01,-7.158724e+00,6.036634e+01,-1.476889e+00
0,1389015216.090,6.036106e+00,3.432473e+00,4.756984e-01,-7.158473e+00,6.035575e+01,-1.478063e+00
0,1389015216.130,6.045973e+00,3.436723e+00,4.745068e-01,-7.158218e+00,6.034501e+01,-1.479254e+00
0,1389015216.171,6.055815e+00,3.440813e+00,4.732352e-01,-7.158102e+00,6.033436e+01,-1.480526e+00
0,1389015216.210,6.065450e+00,3.444732e+00,4.719439e-01,-7.158067e+00,6.032396e+01,-1.481817e+00
0,1389015216.250,6.075221e+00,3.448670e+00,4.706206e-01,-7.158065e+00,6.031342e+01,-1.483140e+00
0,1389015216.290,6.085261e+00,3.452442e+00,4.691607e-01,-7.158318e+00,6.030270e+01,-1.484600e+00
0,1389015216.330,6.095158e+00,3.456161e+00,4.677215e-01,-7.158567e+00,6.029213e+01,-1.486039e+00
0,1389015216.376,6.106694e+00,3.460205e+00,4.659715e-01,-7.159127e+00,6.027992e+01,-1.487789e+00
0,1389015216.391,6.110623e+00,3.461536e+00,4.653639e-01,-7.159361e+00,6.027578e+01,-1.488397e+00
0,1389015216.411,6.115592e+00,3.463218e+00,4.645952e-01,-7.159657e+00,6.027054e+01,-1.489166e+00
0,1389015216.491,6.136473e+00,3.469790e+00,4.612805e-01,-7.161364e+00,6.024871e+01,-1.492481e+00
0,1389015216.531,6.147189e+00,3.472975e+00,4.595473e-01,-7.162414e+00,6.023758e+01,-1.494214e+00
0,1389015216.550,6.152367e+00,3.474456e+00,4.587026e-01,-7.162975e+00,6.023223e+01,-1.495058e+00
0,1389015216.571,6.158175e+00,3.475948e+00,4.577333e-01,-7.163762e+00,6.022628e+01,-1.496028e+00
0,1389015216.612,6.169252e+00,3.478792e+00,4.558850e-01,-7.165262e+00,6.021495e+01,-1.497876e+00
0,1389015216.650,6.179977e+00,3.481500e+00,4.540894e-01,-7.166758e+00,6.020399e+01,-1.499672e+00
0,1389015216.691,6.191466e+00,3.484086e+00,4.521267e-01,-7.168652e+00,6.019236e+01,-1.501634e+00
0,1389015216.732,6.203194e+00,3.486726e+00,4.501230e-01,-7.170586e+00,6.018050e+01,-1.503638e+00
0,1389015216.773,6.215208e+00,3.489237e+00,4.480455e-01,-7.172747e+00,6.016842e+01,-1.505715e+00
0,1389015216.810,6.226014e+00,3.491415e+00,4.461667e-01,-7.174765e+00,6.015758e+01,-1.507594e+00
0,1389015216.851,6.237840e+00,3.493770e+00,4.441065e-01,-7.176999e+00,6.014573e+01,-1.509654e+00
0,1389015216.891,6.249712e+00,3.495967e+00,4.420157e-01,-7.179397e+00,6.013390e+01,-1.511745e+00
0,1389015216.931,6.261580e+00,3.498163e+00,4.399255e-01,-7.181795e+00,6.012207e+01,-1.513836e+00
0,1389015216.972,6.273927e+00,3.500366e+00,4.377386e-01,-7.184365e+00,6.010979e+01,-1.516022e+00
0,1389015217.011,6.285506e+00,3.502392e+00,4.356816e-01,-7.186813e+00,6.009829e+01,-1.518079e+00
0,1389015217.050,6.297370e+00,3.504461e+00,4.335727e-01,-7.189327e+00,6.008652e+01,-1.520188e+00
0,1389015217.093,6.310089e+00,3.506634e+00,4.313024e-01,-7.192064e+00,6.007391e+01,-1.522459e+00
0,1389015217.131,6.321723e+00,3.508622e+00,4.292256e-01,-7.194567e+00,6.006237e+01,-1.524535e+00
0,1389015217.171,6.333674e+00,3.510678e+00,4.270906e-01,-7.197126e+00,6.005052e+01,-1.526670e+00
0,1389015217.211,6.345718e+00,3.512757e+00,4.249380e-01,-7.199698e+00,6.003857e+01,-1.528823e+00
0,1389015217.251,6.357648e+00,3.514829e+00,4.228065e-01,-7.202234e+00,6.002673e+01,-1.530955e+00
0,1389015217.291,6.369486e+00,3.516963e+00,4.206958e-01,-7.204678e+00,6.001495e+01,-1.533065e+00
0,1389015217.332,6.381781e+00,3.519180e+00,4.185034e-01,-7.207216e+00,6.000272e+01,-1.535258e+00
0,1389015217.371,6.393277e+00,3.521359e+00,4.164618e-01,-7.209491e+00,5.999124e+01,-1.537299e+00
0,1389015217.411,6.405028e+00,3.523641e+00,4.143792e-01,-7.211765e+00,5.997949e+01,-1.539382e+00
0,1389015217.451,6.416741e+00,3.525953e+00,4.123066e-01,-7.213998e+00,5.996776e+01,-1.541454e+00
0,1389015217.491,6.427991e+00,3.528371e+00,4.103331e-01,-7.215958e+00,5.995642e+01,-1.543428e+00
0,1389015217.533,6.440124e+00,3.530980e+00,4.082047e-01,-7.218072e+00,5.994419e+01,-1.545556e+00
0,1389015217.571,6.450749e+00,3.533441e+00,4.063568e-01,-7.219760e+00,5.993342e+01,-1.547404e+00
0,1389015217.611,6.461937e+00,3.536124e+00,4.044194e-01,-7.221452e+00,5.992204e+01,-1.549342e+00
0,1389015217.651,6.473035e+00,3.538820e+00,4.025008e-01,-7.223098e+00,5.991074e+01,-1.551260e+00
0,1389015217.690,6.483790e+00,3.541639e+00,4.006608e-01,-7.224502e+00,5.989971e+01,-1.553100e+00
0,1389015217.736,6.496162e+00,3.544882e+00,3.985441e-01,-7.226118e+00,5.988702e+01,-1.555217e+00
0,1389015217.772,6.505741e+00,3.547524e+00,3.969182e-01,-7.227245e+00,5.987715e+01,-1.556843e+00
0,1389015217.811,6.516182e+00,3.550457e+00,3.951506e-01,-7.228427e+00,5.986637e+01,-1.558610e+00
0,1389015217.851,6.526826e+00,3.553468e+00,3.933511e-01,-7.229612e+00,5.985537e+01,-1.560410e+00
0,1389015217.891,6.537334e+00,3.556572e+00,3.915882e-01,-7.230659e+00,5.984446e+01,-1.562173e+00
0,1389015217.937,6.549440e+00,3.560148e+00,3.895569e-01,-7.231865e+00,5.983190e+01,-1.564204e+00
0,1389015217.973,6.558763e+00,3.562976e+00,3.880011e-01,-7.232726e+00,5.982219e+01,-1.565760e+00
0,1389015218.012,6.568673e+00,3.566004e+00,3.863497e-01,-7.233621e+00,5.981187e+01,-1.567411e+00
0,1389015218.052,6.579021e+00,3.569174e+00,3.846266e-01,-7.234547e+00,5.980109e+01,-1.569134e+00
0,1389015218.092,6.589474e+00,3.572423e+00,3.828927e-01,-7.235439e+00,5.979018e+01,-1.570868e+00
0,1389015218.132,6.599475e+00,3.575532e+00,3.812338e-01,-7.236292e+00,5.977974e+01,-1.572527e+00
0,1389015218.172,6.609743e+00,3.578726e+00,3.795330e-01,-7.237167e+00,5.976902e+01,-1.574228e+00
0,1389015218.212,6.619975e+00,3.581910e+00,3.778395e-01,-7.238037e+00,5.975834e+01,-1.575922e+00
0,1389015218.252,6.630321e+00,3.585121e+00,3.761270e-01,-7.238925e+00,5.974754e+01,-1.577634e+00
0,1389015218.309,6.644648e+00,3.589511e+00,3.737550e-01,-7.240207e+00,5.973261e+01,-1.580006e+00
0,1389015218.332,6.650680e+00,3.591359e+00,3.727564e-01,-7.240746e+00,5.972633e+01,-1.581005e+00
0,1389015218.373,6.661013e+00,3.594456e+00,3.710426e-01,-7.241734e+00,5.971559e+01,-1.582718e+00
0,1389015218.413,6.671310e+00,3.597511e+00,3.693331e-01,-7.242748e+00,5.970489e+01,-1.584428e+00
0,1389015218.452,6.681513e+00,3.600510e+00,3.676378e-01,-7.243779e+00,5.969431e+01,-1.586123e+00
0,1389015218.493,6.691857e+00,3.603428e+00,3.659117e-01,-7.244938e+00,5.968362e+01,-1.587849e+00
0,1389015218.533,6.702241e+00,3.606358e+00,3.641789e-01,-7.246101e+00,5.967290e+01,-1.589582e+00
0,1389015218.573,6.712746e+00,3.609194e+00,3.624177e-01,-7.247395e+00,5.966209e+01,-1.591343e+00
0,1389015218.613,6.723286e+00,3.611984e+00,3.606468e-01,-7.248746e+00,5.965128e+01,-1.593114e+00
0,1389015218.654,6.733784e+00,3.614724e+00,3.588799e-01,-7.250127e+00,5.964051e+01,-1.594881e+00
0,1389015218.695,6.744727e+00,3.617429e+00,3.570266e-01,-7.251707e+00,5.962935e+01,-1.596734e+00
0,1389015218.734,6.754898e+00,3.619944e+00,3.553040e-01,-7.253175e+00,5.961898e+01,-1.598457e+00
0,1389015218.774,6.765575e+00,3.622448e+00,3.534841e-01,-7.254842e+00,5.960814e+01,-1.600277e+00
0,1389015218.815,6.776231e+00,3.624897e+00,3.516632e-01,-7.256553e+00,5.959734e+01,-1.602098e+00
0,1389015218.854,6.786711e+00,3.627262e+00,3.498684e-01,-7.258275e+00,5.958674e+01,-1.603893e+00
0,1389015218.897,6.798077e+00,3.629673e+00,3.479069e-01,-7.260286e+00,5.957529e+01,-1.605854e+00
0,1389015218.935,6.808041e+00,3.631786e+00,3.461874e-01,-7.262048e+00,5.956526e+01,-1.607574e+00
0,1389015218.975,6.818742e+00,3.633915e+00,3.443254e-01,-7.264073e+00,5.955454e+01,-1.609436e+00
0,1389015219.015,6.829244e+00,3.635955e+00,3.424930e-01,-7.266105e+00,5.954404e+01,-1.611268e+00
0,1389015219.055,6.839827e+00,3.637964e+00,3.406410e-01,-7.268196e+00,5.953347e+01,-1.613120e+00
0,1389015219.105,6.853154e+00,3.640310e+00,3.382875e-01,-7.271000e+00,5.952023e+01,-1.615473e+00
0,1389015219.135,6.861037e+00,3.641697e+00,3.368952e-01,-7.272659e+00,5.951240e+01,-1.616866e+00
0,1389015219.175,6.871622e+00,3.643411e+00,3.350072e-01,-7.275025e+00,5.950194e+01,-1.618754e+00
0,1389015219.216,6.882331e+00,3.645094e+00,3.330908e-01,-7.277465e+00,5.949138e+01,-1.620670e+00
0,1389015219.256,6.892696e+00,3.646668e+00,3.312288e-01,-7.279878e+00,5.948118e+01,-1.622532e+00
0,1389015219.296,6.903048e+00,3.648093e+00,3.293490e-01,-7.282425e+00,5.947104e+01,-1.624412e+00
0,1389015219.336,6.913578e+00,3.649542e+00,3.274372e-01,-7.285015e+00,5.946073e+01,-1.626324e+00
0,1389015219.376,6.923840e+00,3.650792e+00,3.255510e-01,-7.287690e+00,5.945075e+01,-1.628210e+00
0,1389015219.416,6.934206e+00,3.652006e+00,3.236388e-01,-7.290438e+00,5.944068e+01,-1.630122e+00
0,1389015219.457,6.944754e+00,3.653175e+00,3.216831e-01,-7.293295e+00,5.943046e+01,-1.632078e+00
0,1389015219.503,6.956285e+00,3.654277e+00,3.195189e-01,-7.296582e+00,5.941935e+01,-1.634242e+00
0,1389015219.536,6.964802e+00,3.655091e+00,3.179206e-01,-7.299009e+00,5.941115e+01,-1.635840e+00
0,1389015219.576,6.974814e+00,3.655880e+00,3.160185e-01,-7.302019e+00,5.940156e+01,-1.637742e+00
0,1389015219.616,6.984704e+00,3.656612e+00,3.141334e-01,-7.305035e+00,5.939212e+01,-1.639628e+00
0,1389015219.656,6.994771e+00,3.657303e+00,3.122099e-01,-7.308156e+00,5.938252e+01,-1.641551e+00
0,1389015219.701,7.005720e+00,3.657901e+00,3.101045e-01,-7.311692e+00,5.937214e+01,-1.643656e+00
0,1389015219.738,7.014812e+00,3.658398e+00,3.083563e-01,-7.314629e+00,5.936352e+01,-1.645405e+00
0,1389015219.777,7.024507e+00,3.658796e+00,3.064896e-01,-7.317883e+00,5.935438e+01,-1.647271e+00
0,1389015219.817,7.034267e+00,3.659165e+00,3.046100e-01,-7.321187e+00,5.934519e+01,-1.649151e+00
0,1389015219.856,7.044014e+00,3.659495e+00,3.027360e-01,-7.324523e+00,5.933603e+01,-1.651025e+00
0,1389015219.902,7.055080e+00,3.659760e+00,3.006172e-01,-7.328413e+00,5.932566e+01,-1.653144e+00
0,1389015219.937,7.063633e+00,3.659964e+00,2.989795e-01,-7.331420e+00,5.931765e+01,-1.654781e+00
0,1389015219.977,7.073563e+00,3.660116e+00,2.970982e-01,-7.334989e+00,5.930839e+01,-1.656663e+00
0,1389015220.024,7.085056e+00,3.660266e+00,2.949267e-01,-7.339144e+00,5.929767e+01,-1.658834e+00
0,1389015220.061,7.094168e+00,3.660356e+00,2.932204e-01,-7.342466e+00,5.928919e+01,-1.660541e+00
0,1389015220.100,7.103940e+00,3.660409e+00,2.914122e-01,-7.346069e+00,5.928010e+01,-1.662349e+00
0,1389015220.137,7.112984e+00,3.660458e+00,2.897389e-01,-7.349403e+00,5.927169e+01,-1.664022e+00
0,1389015220.178,7.123212e+00,3.660477e+00,2.878892e-01,-7.353207e+00,5.926220e+01,-1.665872e+00
0,1389015220.217,7.133033e+00,3.660487e+00,2.861231e-01,-7.356867e+00,5.925309e+01,-1.667638e+00
0,1389015220.262,7.144326e+00,3.660493e+00,2.841201e-01,-7.361081e+00,5.924261e+01,-1.669641e+00
0,1389015220.298,7.153265e+00,3.660492e+00,2.825697e-01,-7.364423e+00,5.923432e+01,-1.671191e+00
0,1389015220.338,7.163456e+00,3.660490e+00,2.808022e-01,-7.368233e+00,5.922487e+01,-1.672959e+00
0,1389015220.380,7.174189e+00,3.660505e+00,2.790068e-01,-7.372229e+00,5.921490e+01,-1.674754e+00
0,1389015220.422,7.185103e+00,3.660524e+00,2.771950e-01,-7.376290e+00,5.920477e+01,-1.676566e+00
